avgrating,move1,move2,move3,move4,numgames
1000,c2c3,g8f6,d2d3,e7e5,1
1000,c2c3,g8f6,d2d3,g7g6,2
1000,c2c3,g8f6,d2d4,d7d5,3
1000,c2c3,g8f6,d2d4,g7g6,1
1000,c2c3,g8f6,e2e3,a7a6,1
1000,c2c3,g8f6,e2e3,b8c6,1
1000,c2c3,g8f6,f2f3,a7a6,1
1000,c2c3,g8f6,f2f3,g7g6,1
1000,c2c3,g8f6,g1f3,b8c6,1
1000,c2c3,g8f6,g2g3,b8c6,1
1000,c2c4,,,,5
1000,c2c4,a7a5,a2a4,h7h5,1
1000,c2c4,a7a6,b1c3,b7b5,1
1000,c2c4,a7a6,d1a4,b7b5,1
1000,c2c4,a7a6,d2d3,b7b5,1
1000,c2c4,a7a6,d2d4,,1
1000,c2c4,a7a6,e2e4,h7h6,2
1000,c2c4,b7b5,b2b3,b5c4,1
1000,c2c4,b7b5,c4b5,c8b7,1
1000,c2c4,b7b6,a2a3,c8b7,1
1000,c2c4,b7b6,b1c3,c7c5,2
1000,c2c4,b7b6,b1c3,c8a6,2
1000,c2c4,b7b6,b1c3,c8b7,10
1000,c2c4,b7b6,d2d3,c8b7,2
1000,c2c4,b7b6,d2d4,c7c5,2
1000,c2c4,b7b6,d2d4,c8b7,7
1000,c2c4,b7b6,d2d4,d7d6,1
1000,c2c4,b7b6,e2e4,c8a6,1
1000,c2c4,b7b6,e2e4,c8b7,2
1000,c2c4,b7b6,e2e4,e7e5,1
1000,c2c4,b7b6,f2f4,c8b7,2
1000,c2c4,b7b6,g1f3,c8b7,1
1000,c2c4,b7b6,g2g3,c8b7,1
1000,c2c4,b7b6,g2g3,g8f6,1
1000,c2c4,b8a6,b1c3,c7c5,1
1000,c2c4,b8a6,b1c3,e7e5,1
1000,c2c4,b8a6,b2b3,a6b4,1
1000,c2c4,b8a6,b2b3,c7c5,1
1000,c2c4,b8a6,b2b4,a6b4,1
1000,c2c4,b8a6,d1a4,e7e5,1
1000,c2c4,b8c6,a2a3,e7e5,1
1000,c2c4,b8c6,a2a3,e7e6,1
1000,c2c4,b8c6,a2a4,c6e5,1
1000,c2c4,b8c6,b1c3,c6d4,3
1000,c2c4,b8c6,b1c3,d7d5,2
1000,c2c4,b8c6,b1c3,d7d6,2
1000,c2c4,b8c6,b1c3,e7e5,3
1000,c2c4,b8c6,b1c3,e7e6,2
1000,c2c4,b8c6,b1c3,g7g6,1
1000,c2c4,b8c6,b1c3,g8f6,3
1000,c2c4,b8c6,b2b3,e7e5,1
1000,c2c4,b8c6,b2b3,e7e6,1
1000,c2c4,b8c6,c4c5,d7d6,1
1000,c2c4,b8c6,d1a4,d7d5,1
1000,c2c4,b8c6,d1a4,e7e5,1
1000,c2c4,b8c6,d1b3,d7d6,1
1000,c2c4,b8c6,d1b3,e7e5,1
1000,c2c4,b8c6,d1b3,g8f6,1
1000,c2c4,b8c6,d2d3,b7b6,1
1000,c2c4,b8c6,d2d3,e7e5,2
1000,c2c4,b8c6,d2d3,g8f6,1
1000,c2c4,b8c6,d2d4,b7b6,1
1000,c2c4,b8c6,d2d4,c6b4,1
1000,c2c4,b8c6,d2d4,e7e5,3
1000,c2c4,b8c6,d2d4,e7e6,1
1000,c2c4,b8c6,d2d4,g7g6,2
1000,c2c4,b8c6,d2d4,g8f6,1
1000,c2c4,b8c6,e2e4,c6e5,1
1000,c2c4,b8c6,e2e4,e7e5,2
1000,c2c4,b8c6,e2e4,e7e6,1
1000,c2c4,b8c6,e2e4,g8f6,1
1000,c2c4,b8c6,g1f3,e7e5,1
1000,c2c4,b8c6,g1f3,e7e6,1
1000,c2c4,b8c6,g2g3,e7e6,1
1000,c2c4,b8c6,g2g3,g8f6,2
1000,c2c4,c7c5,,,1
1000,c2c4,c7c5,a2a3,b8c6,2
1000,c2c4,c7c5,a2a3,d7d5,2
1000,c2c4,c7c5,a2a3,d7d6,1
1000,c2c4,c7c5,a2a3,d8c7,1
1000,c2c4,c7c5,a2a3,e7e5,1
1000,c2c4,c7c5,a2a3,e7e6,1
1000,c2c4,c7c5,b1a3,d7d5,1
1000,c2c4,c7c5,b1c3,a7a6,3
1000,c2c4,c7c5,b1c3,b7b5,1
1000,c2c4,c7c5,b1c3,b7b6,6
1000,c2c4,c7c5,b1c3,b8a6,1
1000,c2c4,c7c5,b1c3,b8c6,21
1000,c2c4,c7c5,b1c3,d7d6,7
1000,c2c4,c7c5,b1c3,d8c7,1
1000,c2c4,c7c5,b1c3,e7e5,6
1000,c2c4,c7c5,b1c3,e7e6,10
1000,c2c4,c7c5,b1c3,f7f5,1
1000,c2c4,c7c5,b1c3,g7g6,3
1000,c2c4,c7c5,b1c3,g8f6,9
1000,c2c4,c7c5,b1c3,h7h6,1
1000,c2c4,c7c5,b2b3,b8c6,2
1000,c2c4,c7c5,b2b3,d7d6,1
1000,c2c4,c7c5,b2b3,g8f6,2
1000,c2c4,c7c5,b2b4,e7e5,1
1000,c2c4,c7c5,b2b4,e7e6,1
1000,c2c4,c7c5,d1a4,b8c6,1
1000,c2c4,c7c5,d1a4,f7f5,1
1000,c2c4,c7c5,d1b3,b8c6,2
1000,c2c4,c7c5,d1b3,d7d6,1
1000,c2c4,c7c5,d1b3,e7e5,1
1000,c2c4,c7c5,d2d3,a7a6,1
1000,c2c4,c7c5,d2d3,b7b6,1
1000,c2c4,c7c5,d2d3,b8c6,8
1000,c2c4,c7c5,d2d3,d7d6,3
1000,c2c4,c7c5,d2d3,e7e6,1
1000,c2c4,c7c5,d2d3,g8f6,2
1000,c2c4,c7c5,d2d4,b8a6,1
1000,c2c4,c7c5,d2d4,b8c6,1
1000,c2c4,c7c5,d2d4,c5d4,1
1000,c2c4,c7c5,d2d4,d7d5,1
1000,c2c4,c7c5,d2d4,d7d6,3
1000,c2c4,c7c5,d2d4,d8a5,3
1000,c2c4,c7c5,d2d4,e7e6,1
1000,c2c4,c7c5,d2d4,g8f6,1
1000,c2c4,c7c5,e2e3,b8c6,1
1000,c2c4,c7c5,e2e3,d7d6,1
1000,c2c4,c7c5,e2e3,e7e5,1
1000,c2c4,c7c5,e2e3,f7f5,1
1000,c2c4,c7c5,e2e4,b8c6,9
1000,c2c4,c7c5,e2e4,d7d5,1
1000,c2c4,c7c5,e2e4,d7d6,4
1000,c2c4,c7c5,e2e4,e7e5,12
1000,c2c4,c7c5,e2e4,g7g6,1
1000,c2c4,c7c5,e2e4,g8f6,2
1000,c2c4,c7c5,f2f4,d7d5,1
1000,c2c4,c7c5,f2f4,d7d6,1
1000,c2c4,c7c5,f2f4,f7f5,2
1000,c2c4,c7c5,g1f3,a7a6,1
1000,c2c4,c7c5,g1f3,b7b5,1
1000,c2c4,c7c5,g1f3,d7d5,1
1000,c2c4,c7c5,g1f3,d7d6,1
1000,c2c4,c7c5,g2g3,b8c6,3
1000,c2c4,c7c5,g2g3,d7d5,2
1000,c2c4,c7c5,g2g3,d8c7,1
1000,c2c4,c7c5,g2g3,e7e5,1
1000,c2c4,c7c5,g2g3,e7e6,1
1000,c2c4,c7c5,h2h3,g8f6,1
1000,c2c4,c7c6,a2a3,d7d6,1
1000,c2c4,c7c6,b1c3,b7b6,1
1000,c2c4,c7c6,b1c3,b8a6,1
1000,c2c4,c7c6,b1c3,d7d5,6
1000,c2c4,c7c6,b1c3,d7d6,1
1000,c2c4,c7c6,b1c3,e7e5,2
1000,c2c4,c7c6,b1c3,f7f6,1
1000,c2c4,c7c6,b2b3,b7b5,1
1000,c2c4,c7c6,b2b4,b8a6,1
1000,c2c4,c7c6,c4c5,d7d5,1
1000,c2c4,c7c6,d1a4,b7b5,1
1000,c2c4,c7c6,d2d3,d7d5,2
1000,c2c4,c7c6,d2d4,c6c5,1
1000,c2c4,c7c6,d2d4,d7d5,2
1000,c2c4,c7c6,d2d4,d7d6,1
1000,c2c4,c7c6,d2d4,d8a5,1
1000,c2c4,c7c6,d2d4,e7e6,3
1000,c2c4,c7c6,e2e3,e7e6,1
1000,c2c4,c7c6,e2e4,d7d5,2
1000,c2c4,c7c6,e2e4,e7e5,2
1000,c2c4,c7c6,e2e4,e7e6,2
1000,c2c4,c7c6,f2f4,d7d5,1
1000,c2c4,c7c6,g1f3,d7d5,1
1000,c2c4,c7c6,g1f3,d7d6,1
1000,c2c4,c7c6,g2g3,b7b5,1
1000,c2c4,c7c6,g2g3,e7e5,1
1000,c2c4,d7d5,,,2
1000,c2c4,d7d5,a2a3,c7c6,1
1000,c2c4,d7d5,a2a3,d5c4,5
1000,c2c4,d7d5,a2a3,e7e5,1
1000,c2c4,d7d5,b1c3,,1
1000,c2c4,d7d5,b1c3,d5c4,10
1000,c2c4,d7d5,b1c3,d5d4,4
1000,c2c4,d7d5,b1c3,e7e6,1
1000,c2c4,d7d5,b1c3,g8f6,2
1000,c2c4,d7d5,b2b3,b8a6,1
1000,c2c4,d7d5,b2b3,c7c6,1
1000,c2c4,d7d5,b2b3,d5c4,9
1000,c2c4,d7d5,b2b3,d5d4,1
1000,c2c4,d7d5,b2b3,e7e5,2
1000,c2c4,d7d5,b2b3,e7e6,1
1000,c2c4,d7d5,b2b3,g8f6,1
1000,c2c4,d7d5,c4c5,b7b6,1
1000,c2c4,d7d5,c4c5,b8a6,2
1000,c2c4,d7d5,c4c5,b8c6,3
1000,c2c4,d7d5,c4c5,c7c6,5
1000,c2c4,d7d5,c4c5,c8d7,1
1000,c2c4,d7d5,c4c5,c8f5,1
1000,c2c4,d7d5,c4c5,d5d4,2
1000,c2c4,d7d5,c4c5,e7e5,6
1000,c2c4,d7d5,c4c5,e7e6,4
1000,c2c4,d7d5,c4c5,g8h6,1
1000,c2c4,d7d5,c4d5,d8d5,69
1000,c2c4,d7d5,c4d5,g8f6,1
1000,c2c4,d7d5,d1a4,b7b5,1
1000,c2c4,d7d5,d1a4,c7c6,3
1000,c2c4,d7d5,d1b3,c8e6,1
1000,c2c4,d7d5,d1b3,d5d4,2
1000,c2c4,d7d5,d1b3,e7e6,2
1000,c2c4,d7d5,d1b3,g8f6,1
1000,c2c4,d7d5,d1c2,c8e6,1
1000,c2c4,d7d5,d1c2,d5c4,1
1000,c2c4,d7d5,d1c2,g8f6,1
1000,c2c4,d7d5,d2d3,b8c6,2
1000,c2c4,d7d5,d2d3,c8f5,1
1000,c2c4,d7d5,d2d3,d5c4,14
1000,c2c4,d7d5,d2d3,d5d4,2
1000,c2c4,d7d5,d2d3,e7e5,1
1000,c2c4,d7d5,d2d3,e7e6,1
1000,c2c4,d7d5,d2d4,c7c6,1
1000,c2c4,d7d5,d2d4,d5c4,7
1000,c2c4,d7d5,d2d4,g8f6,3
1000,c2c4,d7d5,e2e3,c7c5,1
1000,c2c4,d7d5,e2e3,d5c4,2
1000,c2c4,d7d5,e2e3,g8f6,1
1000,c2c4,d7d5,e2e4,d5d4,1
1000,c2c4,d7d5,f2f4,d5c4,2
1000,c2c4,d7d5,g1f3,d5c4,1
1000,c2c4,d7d5,g1f3,d5d4,1
1000,c2c4,d7d5,g2g3,d5c4,1
1000,c2c4,d7d5,g2g3,d5d4,1
1000,c2c4,d7d6,a2a3,c7c5,1
1000,c2c4,d7d6,a2a3,c7c6,1
1000,c2c4,d7d6,a2a3,e7e5,1
1000,c2c4,d7d6,a2a3,g7g6,1
1000,c2c4,d7d6,b1c3,b8c6,1
1000,c2c4,d7d6,b1c3,c7c5,1
1000,c2c4,d7d6,b1c3,c7c6,2
1000,c2c4,d7d6,b1c3,c8f5,1
1000,c2c4,d7d6,b1c3,e7e5,5
1000,c2c4,d7d6,b1c3,e7e6,3
1000,c2c4,d7d6,b1c3,g7g6,2
1000,c2c4,d7d6,b1c3,g8f6,1
1000,c2c4,d7d6,b2b4,b8c6,1
1000,c2c4,d7d6,b2b4,e7e5,1
1000,c2c4,d7d6,d1a4,c7c6,1
1000,c2c4,d7d6,d1b3,b8c6,1
1000,c2c4,d7d6,d2d3,c7c6,1
1000,c2c4,d7d6,d2d3,c8e6,1
1000,c2c4,d7d6,d2d3,g7g6,1
1000,c2c4,d7d6,d2d3,g8f6,1
1000,c2c4,d7d6,d2d4,c7c5,2
1000,c2c4,d7d6,d2d4,c8d7,2
1000,c2c4,d7d6,d2d4,c8e6,2
1000,c2c4,d7d6,d2d4,d8d7,1
1000,c2c4,d7d6,d2d4,e7e5,2
1000,c2c4,d7d6,d2d4,e7e6,2
1000,c2c4,d7d6,d2d4,g8f6,3
1000,c2c4,d7d6,e2e3,c8f5,1
1000,c2c4,d7d6,e2e4,c7c6,1
1000,c2c4,d7d6,e2e4,e7e5,4
1000,c2c4,d7d6,e2e4,g8f6,2
1000,c2c4,d7d6,e2e4,h7h5,1
1000,c2c4,d7d6,g1f3,e7e5,2
1000,c2c4,d7d6,h2h4,c8e6,1
1000,c2c4,e7e5,,,4
1000,c2c4,e7e5,a2a3,b8c6,5
1000,c2c4,e7e5,a2a3,c7c5,5
1000,c2c4,e7e5,a2a3,c7c6,1
1000,c2c4,e7e5,a2a3,d7d5,4
1000,c2c4,e7e5,a2a3,d7d6,6
1000,c2c4,e7e5,a2a3,d8h4,5
1000,c2c4,e7e5,a2a3,e5e4,1
1000,c2c4,e7e5,a2a3,f7f5,4
1000,c2c4,e7e5,a2a3,f7f6,1
1000,c2c4,e7e5,a2a3,f8c5,6
1000,c2c4,e7e5,a2a3,g8f6,19
1000,c2c4,e7e5,b1a3,e5e4,1
1000,c2c4,e7e5,b1a3,g8f6,1
1000,c2c4,e7e5,b1c3,a7a6,1
1000,c2c4,e7e5,b1c3,b7b5,1
1000,c2c4,e7e5,b1c3,b7b6,2
1000,c2c4,e7e5,b1c3,b8a6,2
1000,c2c4,e7e5,b1c3,b8c6,37
1000,c2c4,e7e5,b1c3,c7c5,8
1000,c2c4,e7e5,b1c3,c7c6,9
1000,c2c4,e7e5,b1c3,d7d5,5
1000,c2c4,e7e5,b1c3,d7d6,26
1000,c2c4,e7e5,b1c3,d8f6,9
1000,c2c4,e7e5,b1c3,d8h4,6
1000,c2c4,e7e5,b1c3,e5e4,1
1000,c2c4,e7e5,b1c3,f7f5,15
1000,c2c4,e7e5,b1c3,f7f6,1
1000,c2c4,e7e5,b1c3,f8b4,14
1000,c2c4,e7e5,b1c3,f8c5,28
1000,c2c4,e7e5,b1c3,f8d6,1
1000,c2c4,e7e5,b1c3,g8f6,64
1000,c2c4,e7e5,b1c3,g8h6,2
1000,c2c4,e7e5,b2b3,b8c6,1
1000,c2c4,e7e5,b2b3,d7d5,2
1000,c2c4,e7e5,b2b3,d7d6,2
1000,c2c4,e7e5,b2b3,d8f6,2
1000,c2c4,e7e5,b2b3,f8b4,1
1000,c2c4,e7e5,b2b3,f8c5,4
1000,c2c4,e7e5,b2b3,g8f6,3
1000,c2c4,e7e5,b2b4,b8c6,1
1000,c2c4,e7e5,b2b4,d8f6,1
1000,c2c4,e7e5,b2b4,d8h4,1
1000,c2c4,e7e5,b2b4,f8b4,4
1000,c2c4,e7e5,b2b4,g8f6,1
1000,c2c4,e7e5,c4c5,b8a6,1
1000,c2c4,e7e5,c4c5,c7c6,1
1000,c2c4,e7e5,c4c5,d7d6,1
1000,c2c4,e7e5,c4c5,f8c5,2
1000,c2c4,e7e5,d1a4,b8c6,3
1000,c2c4,e7e5,d1a4,c7c6,2
1000,c2c4,e7e5,d1a4,d8f6,1
1000,c2c4,e7e5,d1a4,d8h4,1
1000,c2c4,e7e5,d1a4,f8c5,1
1000,c2c4,e7e5,d1a4,g8f6,4
1000,c2c4,e7e5,d1b3,a7a5,1
1000,c2c4,e7e5,d1b3,c7c5,1
1000,c2c4,e7e5,d1b3,c7c6,1
1000,c2c4,e7e5,d1b3,d7d6,4
1000,c2c4,e7e5,d1b3,d8f6,2
1000,c2c4,e7e5,d1b3,d8h4,1
1000,c2c4,e7e5,d1b3,f7f5,1
1000,c2c4,e7e5,d1b3,f7f6,1
1000,c2c4,e7e5,d1b3,g8f6,3
1000,c2c4,e7e5,d1c2,b8c6,1
1000,c2c4,e7e5,d1c2,d7d6,1
1000,c2c4,e7e5,d1c2,f8c5,2
1000,c2c4,e7e5,d2d3,b8c6,3
1000,c2c4,e7e5,d2d3,c7c5,2
1000,c2c4,e7e5,d2d3,d7d5,3
1000,c2c4,e7e5,d2d3,d7d6,6
1000,c2c4,e7e5,d2d3,d8f6,1
1000,c2c4,e7e5,d2d3,f7f5,3
1000,c2c4,e7e5,d2d3,f8b4,5
1000,c2c4,e7e5,d2d3,f8c5,9
1000,c2c4,e7e5,d2d3,g8f6,10
1000,c2c4,e7e5,d2d4,,1
1000,c2c4,e7e5,d2d4,b8c6,9
1000,c2c4,e7e5,d2d4,c7c5,1
1000,c2c4,e7e5,d2d4,d7d5,2
1000,c2c4,e7e5,d2d4,d7d6,8
1000,c2c4,e7e5,d2d4,d8h4,1
1000,c2c4,e7e5,d2d4,e5d4,8
1000,c2c4,e7e5,d2d4,e5e4,5
1000,c2c4,e7e5,d2d4,f7f5,1
1000,c2c4,e7e5,d2d4,f8b4,1
1000,c2c4,e7e5,e2e3,a7a6,1
1000,c2c4,e7e5,e2e3,b7b6,1
1000,c2c4,e7e5,e2e3,b8c6,3
1000,c2c4,e7e5,e2e3,c7c5,1
1000,c2c4,e7e5,e2e3,d7d5,6
1000,c2c4,e7e5,e2e3,d7d6,2
1000,c2c4,e7e5,e2e3,d8h4,3
1000,c2c4,e7e5,e2e3,e5e4,1
1000,c2c4,e7e5,e2e3,f7f5,2
1000,c2c4,e7e5,e2e3,f7f6,1
1000,c2c4,e7e5,e2e3,f8c5,4
1000,c2c4,e7e5,e2e3,g8f6,10
1000,c2c4,e7e5,e2e3,g8h6,1
1000,c2c4,e7e5,e2e4,a7a6,1
1000,c2c4,e7e5,e2e4,b7b6,1
1000,c2c4,e7e5,e2e4,b8c6,22
1000,c2c4,e7e5,e2e4,c7c5,7
1000,c2c4,e7e5,e2e4,c7c6,10
1000,c2c4,e7e5,e2e4,d7d5,1
1000,c2c4,e7e5,e2e4,d7d6,22
1000,c2c4,e7e5,e2e4,d8f6,2
1000,c2c4,e7e5,e2e4,d8h4,6
1000,c2c4,e7e5,e2e4,f7f5,7
1000,c2c4,e7e5,e2e4,f8b4,5
1000,c2c4,e7e5,e2e4,f8c5,34
1000,c2c4,e7e5,e2e4,g8f6,64
1000,c2c4,e7e5,f2f3,b8c6,1
1000,c2c4,e7e5,f2f3,d8h4,1
1000,c2c4,e7e5,f2f3,g8f6,1
1000,c2c4,e7e5,f2f4,e5f4,2
1000,c2c4,e7e5,g1f3,,1
1000,c2c4,e7e5,g1f3,b8c6,9
1000,c2c4,e7e5,g1f3,d7d5,1
1000,c2c4,e7e5,g1f3,d7d6,2
1000,c2c4,e7e5,g1f3,e5e4,3
1000,c2c4,e7e5,g1f3,f7f6,1
1000,c2c4,e7e5,g1f3,f8c5,1
1000,c2c4,e7e5,g1f3,f8d6,1
1000,c2c4,e7e5,g1f3,f8e7,1
1000,c2c4,e7e5,g1f3,g8f6,1
1000,c2c4,e7e5,g2g3,b8c6,3
1000,c2c4,e7e5,g2g3,c7c6,2
1000,c2c4,e7e5,g2g3,d7d5,7
1000,c2c4,e7e5,g2g3,d7d6,4
1000,c2c4,e7e5,g2g3,f7f5,4
1000,c2c4,e7e5,g2g3,f7f6,1
1000,c2c4,e7e5,g2g3,f8c5,5
1000,c2c4,e7e5,g2g3,g8f6,7
1000,c2c4,e7e5,g2g3,h7h6,1
1000,c2c4,e7e5,g2g4,b8c6,2
1000,c2c4,e7e5,g2g4,f8c5,1
1000,c2c4,e7e5,h2h3,b8c6,1
1000,c2c4,e7e6,a2a3,b8c6,2
1000,c2c4,e7e6,a2a3,d7d5,4
1000,c2c4,e7e6,a2a3,f8c5,1
1000,c2c4,e7e6,b1a3,g8f6,1
1000,c2c4,e7e6,b1c3,a7a6,1
1000,c2c4,e7e6,b1c3,b8c6,1
1000,c2c4,e7e6,b1c3,c7c6,1
1000,c2c4,e7e6,b1c3,d7d5,10
1000,c2c4,e7e6,b1c3,d7d6,7
1000,c2c4,e7e6,b1c3,d8f6,1
1000,c2c4,e7e6,b1c3,f8b4,1
1000,c2c4,e7e6,b1c3,f8c5,2
1000,c2c4,e7e6,b1c3,f8d6,1
1000,c2c4,e7e6,b1c3,g7g5,1
1000,c2c4,e7e6,b1c3,g7g6,2
1000,c2c4,e7e6,b2b3,d7d5,1
1000,c2c4,e7e6,b2b3,f8e7,1
1000,c2c4,e7e6,c4c5,f8c5,1
1000,c2c4,e7e6,d1a4,b8c6,2
1000,c2c4,e7e6,d1a4,d8f6,2
1000,c2c4,e7e6,d1a4,f8d6,1
1000,c2c4,e7e6,d1a4,g7g6,1
1000,c2c4,e7e6,d1b3,c7c6,1
1000,c2c4,e7e6,d1b3,d7d5,1
1000,c2c4,e7e6,d1b3,g8f6,1
1000,c2c4,e7e6,d2d3,c7c6,1
1000,c2c4,e7e6,d2d3,d7d5,5
1000,c2c4,e7e6,d2d3,f8b4,1
1000,c2c4,e7e6,d2d3,f8c5,2
1000,c2c4,e7e6,d2d3,f8e7,1
1000,c2c4,e7e6,d2d3,g7g6,1
1000,c2c4,e7e6,d2d3,g8f6,3
1000,c2c4,e7e6,d2d4,b8c6,2
1000,c2c4,e7e6,d2d4,c7c5,1
1000,c2c4,e7e6,d2d4,c7c6,1
1000,c2c4,e7e6,d2d4,d7d5,6
1000,c2c4,e7e6,d2d4,d7d6,1
1000,c2c4,e7e6,d2d4,d8g5,1
1000,c2c4,e7e6,d2d4,d8h4,1
1000,c2c4,e7e6,d2d4,e6e5,1
1000,c2c4,e7e6,d2d4,f8b4,2
1000,c2c4,e7e6,d2d4,g8e7,1
1000,c2c4,e7e6,d2d4,g8f6,2
1000,c2c4,e7e6,d2d4,h7h6,1
1000,c2c4,e7e6,e2e3,b8c6,1
1000,c2c4,e7e6,e2e3,d7d5,1
1000,c2c4,e7e6,e2e3,g8f6,2
1000,c2c4,e7e6,e2e4,b8c6,1
1000,c2c4,e7e6,e2e4,c7c5,1
1000,c2c4,e7e6,e2e4,c7c6,2
1000,c2c4,e7e6,e2e4,d7d5,3
1000,c2c4,e7e6,e2e4,d7d6,1
1000,c2c4,e7e6,e2e4,d8h4,1
1000,c2c4,e7e6,e2e4,f8c5,2
1000,c2c4,e7e6,e2e4,g7g6,1
1000,c2c4,e7e6,e2e4,g8e7,1
1000,c2c4,e7e6,e2e4,g8f6,1
1000,c2c4,e7e6,e2e4,h7h6,1
1000,c2c4,e7e6,f2f4,b8c6,1
1000,c2c4,e7e6,f2f4,d7d6,1
1000,c2c4,e7e6,g1f3,d7d5,1
1000,c2c4,e7e6,g2g3,d7d5,1
1000,c2c4,e7e6,g2g3,d8f6,1
1000,c2c4,f7f5,a2a3,g8f6,1
1000,c2c4,f7f5,b1c3,e7e6,1
1000,c2c4,f7f5,b1c3,g8f6,1
1000,c2c4,f7f5,b2b3,g8f6,1
1000,c2c4,f7f5,c4c5,d7d6,1
1000,c2c4,f7f5,d2d3,g8f6,1
1000,c2c4,f7f5,d2d4,h7h5,1
1000,c2c4,f7f5,e2e3,d7d6,1
1000,c2c4,f7f5,e2e3,g8f6,1
1000,c2c4,f7f5,g2g3,g8f6,1
1000,c2c4,f7f6,d2d4,g7g6,1
1000,c2c4,f7f6,e2e4,e7e6,1
1000,c2c4,f7f6,g1f3,e7e5,1
1000,c2c4,g7g5,b1c3,f7f6,1
1000,c2c4,g7g6,a2a3,f8g7,1
1000,c2c4,g7g6,b1c3,c7c6,1
1000,c2c4,g7g6,b1c3,d7d6,1
1000,c2c4,g7g6,b1c3,f8g7,7
1000,c2c4,g7g6,b1c3,g8f6,1
1000,c2c4,g7g6,b2b3,f8g7,2
1000,c2c4,g7g6,b2b4,f8g7,2
1000,c2c4,g7g6,d1b3,f8g7,2
1000,c2c4,g7g6,d2d3,c7c5,1
1000,c2c4,g7g6,d2d3,f8g7,3
1000,c2c4,g7g6,d2d4,f8g7,8
1000,c2c4,g7g6,e2e3,f8g7,3
1000,c2c4,g7g6,e2e4,c7c5,1
1000,c2c4,g7g6,e2e4,d7d6,1
1000,c2c4,g7g6,e2e4,f8g7,4
1000,c2c4,g7g6,f2f4,f8g7,3
1000,c2c4,g7g6,g1f3,f8g7,2
1000,c2c4,g7g6,g2g3,c7c6,1
1000,c2c4,g8f6,,,1
1000,c2c4,g8f6,a2a3,d7d5,1
1000,c2c4,g8f6,a2a3,e7e5,1
1000,c2c4,g8f6,a2a3,g7g6,2
1000,c2c4,g8f6,b1c3,b8a6,1
1000,c2c4,g8f6,b1c3,b8c6,5
1000,c2c4,g8f6,b1c3,c7c5,2
1000,c2c4,g8f6,b1c3,d7d5,7
1000,c2c4,g8f6,b1c3,d7d6,1
1000,c2c4,g8f6,b1c3,e7e5,7
1000,c2c4,g8f6,b1c3,e7e6,3
1000,c2c4,g8f6,b1c3,g7g5,1
1000,c2c4,g8f6,b1c3,g7g6,10
1000,c2c4,g8f6,b2b3,g7g6,1
1000,c2c4,g8f6,b2b4,e7e5,1
1000,c2c4,g8f6,b2b4,e7e6,1
1000,c2c4,g8f6,d1b3,c7c6,1
1000,c2c4,g8f6,d1b3,d7d5,1
1000,c2c4,g8f6,d1b3,e7e5,1
1000,c2c4,g8f6,d2d3,b7b6,1
1000,c2c4,g8f6,d2d3,b8c6,1
1000,c2c4,g8f6,d2d3,e7e5,2
1000,c2c4,g8f6,d2d3,g7g6,2
1000,c2c4,g8f6,d2d4,a7a5,1
1000,c2c4,g8f6,d2d4,b7b6,1
1000,c2c4,g8f6,d2d4,b8a6,1
1000,c2c4,g8f6,d2d4,d7d5,3
1000,c2c4,g8f6,d2d4,d7d6,1
1000,c2c4,g8f6,d2d4,e7e5,3
1000,c2c4,g8f6,d2d4,e7e6,3
1000,c2c4,g8f6,d2d4,g7g6,9
1000,c2c4,g8f6,d2d4,h7h5,1
1000,c2c4,g8f6,f2f3,d7d5,1
1000,c2c4,g8f6,f2f3,d7d6,2
1000,c2c4,g8f6,f2f3,e7e6,1
1000,c2c4,g8f6,f2f3,g7g6,2
1000,c2c4,g8f6,f2f4,d7d5,2
1000,c2c4,g8f6,f2f4,e7e6,1
1000,c2c4,g8f6,g1f3,b7b5,1
1000,c2c4,g8f6,g1f3,g7g6,4
1000,c2c4,g8f6,g2g3,b8c6,1
1000,c2c4,g8f6,g2g3,c7c5,2
1000,c2c4,g8f6,g2g3,c7c6,1
1000,c2c4,g8f6,g2g3,d7d6,1
1000,c2c4,g8f6,g2g4,f6g4,1
1000,c2c4,h7h5,b1c3,f7f6,1
1000,c2c4,h7h5,d2d3,g7g5,1
1000,c2c4,h7h5,d2d3,g8f6,1
1000,c2c4,h7h5,e2e4,h5h4,1
1000,c2c4,h7h6,b1c3,a7a6,1
1000,c2c4,h7h6,b1c3,e7e6,1
1000,d2d3,,,,3
1000,d2d3,a7a5,e2e4,b7b5,1
1000,d2d3,a7a6,b1d2,h7h6,1
1000,d2d3,a7a6,e2e4,b7b5,1
1000,d2d3,a7a6,e2e4,e7e5,1
1000,d2d3,b7b5,b1c3,a7a6,1
1000,d2d3,b7b6,b1c3,c8b7,1
1000,d2d3,b7b6,c1d2,g7g6,1
1000,d2d3,b7b6,c2c4,c8b7,1
1000,d2d3,b7b6,e2e3,c8b7,1
1000,d2d3,b7b6,e2e3,e7e5,1
1000,d2d3,b7b6,e2e4,b8c6,1
1000,d2d3,b7b6,e2e4,c8b7,3
1000,d2d3,b7b6,e2e4,d7d5,1
1000,d2d3,b7b6,e2e4,e7e6,1
1000,d2d3,b7b6,g1f3,c8b7,1
1000,d2d3,b7b6,g2g3,c8b7,1
1000,d2d3,b7b6,h2h3,c8b7,1
1000,d2d3,b8c6,b2b3,e7e5,1
1000,d2d3,b8c6,c1h6,g7h6,1
