fromsquarerank,fromsquarefile,piece,COUNT(*),turn,avgrating
5,7,king,114,Black,2400
5,7,king,11,Black,2600
5,7,king,32,White,800
5,7,king,618,White,1000
5,7,king,3482,White,1200
5,7,king,8289,White,1400
5,7,king,8770,White,1600
5,7,king,4750,White,1800
5,7,king,1607,White,2000
5,7,king,336,White,2200
5,7,king,39,White,2400
5,7,king,4,White,2600
5,7,knight,213,Black,800
5,7,knight,3768,Black,1000
5,7,knight,14919,Black,1200
5,7,knight,28170,Black,1400
5,7,knight,27967,Black,1600
5,7,knight,12841,Black,1800
5,7,knight,3478,Black,2000
5,7,knight,802,Black,2200
5,7,knight,57,Black,2400
5,7,knight,3,Black,2600
5,7,knight,23,White,800
5,7,knight,511,White,1000
5,7,knight,2984,White,1200
5,7,knight,7551,White,1400
5,7,knight,7683,White,1600
5,7,knight,3888,White,1800
5,7,knight,1173,White,2000
5,7,knight,272,White,2200
5,7,knight,15,White,2400
5,7,knight,2,White,2600
5,7,pawn,255,Black,800
5,7,pawn,5232,Black,1000
5,7,pawn,34983,Black,1200
5,7,pawn,92923,Black,1400
5,7,pawn,100732,Black,1600
5,7,pawn,51261,Black,1800
5,7,pawn,16074,Black,2000
5,7,pawn,3473,Black,2200
5,7,pawn,312,Black,2400
5,7,pawn,26,Black,2600
5,7,pawn,62,White,800
5,7,pawn,1138,White,1000
5,7,pawn,6354,White,1200
5,7,pawn,14888,White,1400
5,7,pawn,15979,White,1600
5,7,pawn,8975,White,1800
5,7,pawn,3074,White,2000
5,7,pawn,715,White,2200
5,7,pawn,53,White,2400
5,7,pawn,3,White,2600
5,7,queen,57,Black,800
5,7,queen,1065,Black,1000
5,7,queen,6345,Black,1200
5,7,queen,15499,Black,1400
5,7,queen,16284,Black,1600
5,7,queen,8393,Black,1800
5,7,queen,2614,Black,2000
5,7,queen,550,Black,2200
5,7,queen,48,Black,2400
5,7,queen,2,Black,2600
5,7,queen,127,White,800
5,7,queen,2226,White,1000
5,7,queen,11806,White,1200
5,7,queen,27704,White,1400
5,7,queen,28400,White,1600
5,7,queen,14947,White,1800
5,7,queen,4814,White,2000
5,7,queen,971,White,2200
5,7,queen,69,White,2400
5,7,queen,4,White,2600
5,7,rook,54,Black,800
5,7,rook,900,Black,1000
5,7,rook,5086,Black,1200
5,7,rook,12746,Black,1400
5,7,rook,13113,Black,1600
5,7,rook,6626,Black,1800
5,7,rook,2212,Black,2000
5,7,rook,506,Black,2200
5,7,rook,43,Black,2400
5,7,rook,3,Black,2600
5,7,rook,74,White,800
5,7,rook,1336,White,1000
5,7,rook,8318,White,1200
5,7,rook,19501,White,1400
5,7,rook,19142,White,1600
5,7,rook,10008,White,1800
5,7,rook,3249,White,2000
5,7,rook,760,White,2200
5,7,rook,58,White,2400
5,7,rook,6,White,2600
6,0,bishop,13,Black,800
6,0,bishop,235,Black,1000
6,0,bishop,2296,Black,1200
6,0,bishop,7357,Black,1400
6,0,bishop,7196,Black,1600
6,0,bishop,3569,Black,1800
6,0,bishop,1144,Black,2000
6,0,bishop,255,Black,2200
6,0,bishop,15,Black,2400
6,0,bishop,26,White,800
6,0,bishop,641,White,1000
6,0,bishop,3736,White,1200
6,0,bishop,7500,White,1400
6,0,bishop,7301,White,1600
6,0,bishop,3968,White,1800
6,0,bishop,1329,White,2000
6,0,bishop,318,White,2200
6,0,bishop,20,White,2400
6,0,bishop,3,White,2600
6,0,king,46,Black,800
6,0,king,853,Black,1000
6,0,king,5480,Black,1200
6,0,king,12356,Black,1400
6,0,king,11462,Black,1600
6,0,king,5581,Black,1800
6,0,king,1913,Black,2000
6,0,king,464,Black,2200
6,0,king,24,Black,2400
6,0,king,3,Black,2600
6,0,king,19,White,800
6,0,king,382,White,1000
6,0,king,1910,White,1200
6,0,king,3890,White,1400
6,0,king,4035,White,1600
6,0,king,2229,White,1800
6,0,king,840,White,2000
6,0,king,148,White,2200
6,0,king,10,White,2400
6,0,king,1,White,2600
6,0,knight,20,Black,800
6,0,knight,271,Black,1000
6,0,knight,1873,Black,1200
6,0,knight,5508,Black,1400
6,0,knight,5690,Black,1600
6,0,knight,2491,Black,1800
6,0,knight,715,Black,2000
6,0,knight,173,Black,2200
6,0,knight,8,Black,2400
6,0,knight,2,Black,2600
6,0,knight,45,White,800
6,0,knight,770,White,1000
6,0,knight,3610,White,1200
6,0,knight,6293,White,1400
6,0,knight,5776,White,1600
6,0,knight,2878,White,1800
6,0,knight,861,White,2000
6,0,knight,170,White,2200
6,0,knight,24,White,2400
6,0,knight,1,White,2600
6,0,pawn,1232,Black,800
6,0,pawn,24892,Black,1000
6,0,pawn,154724,Black,1200
6,0,pawn,383456,Black,1400
6,0,pawn,399909,Black,1600
6,0,pawn,206961,Black,1800
6,0,pawn,64260,Black,2000
6,0,pawn,13896,Black,2200
6,0,pawn,1131,Black,2400
6,0,pawn,78,Black,2600
6,0,pawn,57,White,800
6,0,pawn,868,White,1000
6,0,pawn,4489,White,1200
6,0,pawn,9436,White,1400
6,0,pawn,9308,White,1600
6,0,pawn,5170,White,1800
6,0,pawn,1687,White,2000
6,0,pawn,365,White,2200
6,0,pawn,33,White,2400
6,0,pawn,4,White,2600
6,0,queen,21,Black,800
6,0,queen,402,Black,1000
6,0,queen,2492,Black,1200
6,0,queen,7046,Black,1400
6,0,queen,8659,Black,1600
6,0,queen,4917,Black,1800
6,0,queen,1676,Black,2000
6,0,queen,411,Black,2200
6,0,queen,33,Black,2400
6,0,queen,2,Black,2600
6,0,queen,139,White,800
6,0,queen,2342,White,1000
6,0,queen,10862,White,1200
6,0,queen,20758,White,1400
6,0,queen,18745,White,1600
6,0,queen,9496,White,1800
6,0,queen,2892,White,2000
6,0,queen,607,White,2200
6,0,queen,57,White,2400
6,0,queen,9,White,2600
6,0,rook,50,Black,800
6,0,rook,957,Black,1000
6,0,rook,6947,Black,1200
6,0,rook,16959,Black,1400
6,0,rook,17809,Black,1600
6,0,rook,9635,Black,1800
6,0,rook,3325,Black,2000
6,0,rook,792,Black,2200
6,0,rook,56,Black,2400
6,0,rook,1,Black,2600
6,0,rook,102,White,800
6,0,rook,2510,White,1000
6,0,rook,16523,White,1200
6,0,rook,39190,White,1400
6,0,rook,42236,White,1600
6,0,rook,23888,White,1800
6,0,rook,8247,White,2000
6,0,rook,1847,White,2200
6,0,rook,132,White,2400
6,0,rook,14,White,2600
6,1,bishop,227,Black,800
6,1,bishop,5601,Black,1000
6,1,bishop,41574,Black,1200
6,1,bishop,114600,Black,1400
6,1,bishop,123503,Black,1600
6,1,bishop,61191,Black,1800
6,1,bishop,18595,Black,2000
6,1,bishop,4114,Black,2200
6,1,bishop,443,Black,2400
6,1,bishop,52,Black,2600
6,1,bishop,67,White,800
6,1,bishop,1315,White,1000
6,1,bishop,6961,White,1200
6,1,bishop,15025,White,1400
6,1,bishop,14826,White,1600
6,1,bishop,8367,White,1800
6,1,bishop,2773,White,2000
6,1,bishop,678,White,2200
6,1,bishop,68,White,2400
6,1,bishop,4,White,2600
6,1,king,117,Black,800
6,1,king,2615,Black,1000
6,1,king,15645,Black,1200
6,1,king,33024,Black,1400
6,1,king,31013,Black,1600
6,1,king,14773,Black,1800
6,1,king,4776,Black,2000
6,1,king,1088,Black,2200
6,1,king,86,Black,2400
6,1,king,10,Black,2600
6,1,king,32,White,800
6,1,king,766,White,1000
6,1,king,3359,White,1200
6,1,king,7292,White,1400
6,1,king,7668,White,1600
6,1,king,4461,White,1800
6,1,king,1563,White,2000
6,1,king,306,White,2200
6,1,king,28,White,2400
6,1,king,2,White,2600
6,1,knight,10,Black,800
6,1,knight,281,Black,1000
6,1,knight,1849,Black,1200
6,1,knight,5087,Black,1400
6,1,knight,5837,Black,1600
6,1,knight,3296,Black,1800
6,1,knight,1198,Black,2000
6,1,knight,249,Black,2200
6,1,knight,31,Black,2400
6,1,knight,47,White,800
6,1,knight,809,White,1000
6,1,knight,4256,White,1200
6,1,knight,9354,White,1400
6,1,knight,9359,White,1600
6,1,knight,4897,White,1800
6,1,knight,1496,White,2000
6,1,knight,285,White,2200
6,1,knight,21,White,2400
6,1,knight,2,White,2600
6,1,pawn,1658,Black,800
6,1,pawn,32946,Black,1000
6,1,pawn,186628,Black,1200
6,1,pawn,437425,Black,1400
6,1,pawn,446346,Black,1600
6,1,pawn,226425,Black,1800
6,1,pawn,69067,Black,2000
6,1,pawn,14759,Black,2200
6,1,pawn,1253,Black,2400
6,1,pawn,107,Black,2600
6,1,pawn,33,White,800
6,1,pawn,626,White,1000
6,1,pawn,3288,White,1200
6,1,pawn,7063,White,1400
6,1,pawn,7411,White,1600
6,1,pawn,4251,White,1800
6,1,pawn,1446,White,2000
6,1,pawn,314,White,2200
6,1,pawn,37,White,2400
6,1,pawn,2,White,2600
6,1,queen,49,Black,800
6,1,queen,834,Black,1000
6,1,queen,6193,Black,1200
6,1,queen,18244,Black,1400
6,1,queen,23012,Black,1600
6,1,queen,13600,Black,1800
6,1,queen,4814,Black,2000
6,1,queen,1115,Black,2200
6,1,queen,132,Black,2400
6,1,queen,9,Black,2600
6,1,queen,203,White,800
6,1,queen,3869,White,1000
6,1,queen,18456,White,1200
6,1,queen,35044,White,1400
6,1,queen,31468,White,1600
6,1,queen,15356,White,1800
6,1,queen,4660,White,2000
6,1,queen,985,White,2200
6,1,queen,74,White,2400
6,1,queen,7,White,2600
6,1,rook,38,Black,800
6,1,rook,849,Black,1000
6,1,rook,6021,Black,1200
6,1,rook,16162,Black,1400
6,1,rook,19048,Black,1600
6,1,rook,10908,Black,1800
6,1,rook,3994,Black,2000
6,1,rook,923,Black,2200
6,1,rook,85,Black,2400
6,1,rook,6,Black,2600
6,1,rook,110,White,800
6,1,rook,2548,White,1000
6,1,rook,16162,White,1200
6,1,rook,39203,White,1400
6,1,rook,43897,White,1600
6,1,rook,24679,White,1800
6,1,rook,8508,White,2000
6,1,rook,2007,White,2200
6,1,rook,149,White,2400
6,1,rook,14,White,2600
6,2,bishop,33,Black,800
6,2,bishop,738,Black,1000
6,2,bishop,5391,Black,1200
6,2,bishop,16669,Black,1400
6,2,bishop,21455,Black,1600
6,2,bishop,12426,Black,1800
6,2,bishop,4112,Black,2000
6,2,bishop,887,Black,2200
6,2,bishop,100,Black,2400
6,2,bishop,3,Black,2600
6,2,bishop,55,White,800
6,2,bishop,1176,White,1000
6,2,bishop,6090,White,1200
6,2,bishop,12194,White,1400
6,2,bishop,11411,White,1600
6,2,bishop,5939,White,1800
6,2,bishop,1814,White,2000
6,2,bishop,395,White,2200
6,2,bishop,23,White,2400
6,2,bishop,1,White,2600
6,2,king,262,Black,800
6,2,king,4817,Black,1000
6,2,king,26049,Black,1200
6,2,king,55293,Black,1400
6,2,king,54626,Black,1600
6,2,king,28449,Black,1800
6,2,king,9344,Black,2000
6,2,king,2000,Black,2200
6,2,king,170,Black,2400
6,2,king,7,Black,2600
6,2,king,31,White,800
6,2,king,705,White,1000
6,2,king,3252,White,1200
6,2,king,7299,White,1400
6,2,king,7986,White,1600
6,2,king,4499,White,1800
6,2,king,1514,White,2000
6,2,king,311,White,2200
6,2,king,28,White,2400
6,2,king,2,White,2600
6,2,knight,35,Black,800
6,2,knight,704,Black,1000
6,2,knight,4825,Black,1200
6,2,knight,13882,Black,1400
6,2,knight,18427,Black,1600
6,2,knight,11504,Black,1800
6,2,knight,3978,Black,2000
6,2,knight,936,Black,2200
6,2,knight,80,Black,2400
6,2,knight,3,Black,2600
6,2,knight,223,White,800
6,2,knight,3896,White,1000
6,2,knight,15994,White,1200
6,2,knight,25672,White,1400
6,2,knight,21260,White,1600
6,2,knight,10175,White,1800
6,2,knight,2951,White,2000
6,2,knight,634,White,2200
6,2,knight,52,White,2400
6,2,knight,2,White,2600
6,2,pawn,1892,Black,800
6,2,pawn,38225,Black,1000
6,2,pawn,217003,Black,1200
6,2,pawn,525664,Black,1400
6,2,pawn,564706,Black,1600
6,2,pawn,299743,Black,1800
6,2,pawn,92238,Black,2000
6,2,pawn,19729,Black,2200
6,2,pawn,1588,Black,2400
6,2,pawn,141,Black,2600
6,2,pawn,31,White,800
6,2,pawn,644,White,1000
6,2,pawn,3174,White,1200
6,2,pawn,6776,White,1400
6,2,pawn,6842,White,1600
6,2,pawn,3813,White,1800
6,2,pawn,1395,White,2000
6,2,pawn,292,White,2200
6,2,pawn,21,White,2400
6,2,pawn,2,White,2600
6,2,queen,181,Black,800
6,2,queen,3816,Black,1000
6,2,queen,30807,Black,1200
6,2,queen,106371,Black,1400
6,2,queen,146699,Black,1600
6,2,queen,87218,Black,1800
6,2,queen,28376,Black,2000
6,2,queen,6092,Black,2200
6,2,queen,489,Black,2400
6,2,queen,41,Black,2600
6,2,queen,125,White,800
6,2,queen,2459,White,1000
6,2,queen,12265,White,1200
6,2,queen,24144,White,1400
6,2,queen,21918,White,1600
6,2,queen,10778,White,1800
6,2,queen,3251,White,2000
6,2,queen,694,White,2200
6,2,queen,66,White,2400
6,2,queen,8,White,2600
6,2,rook,52,Black,800
6,2,rook,1117,Black,1000
6,2,rook,7961,Black,1200
6,2,rook,23173,Black,1400
6,2,rook,30713,Black,1600
6,2,rook,18871,Black,1800
6,2,rook,6674,Black,2000
6,2,rook,1620,Black,2200
6,2,rook,145,Black,2400
6,2,rook,19,Black,2600
6,2,rook,102,White,800
6,2,rook,2674,White,1000
6,2,rook,16722,White,1200
6,2,rook,40836,White,1400
6,2,rook,44730,White,1600
6,2,rook,24711,White,1800
6,2,rook,8067,White,2000
6,2,rook,1848,White,2200
6,2,rook,169,White,2400
6,2,rook,17,White,2600
6,3,bishop,372,Black,800
6,3,bishop,8534,Black,1000
6,3,bishop,50992,Black,1200
6,3,bishop,121168,Black,1400
6,3,bishop,125804,Black,1600
6,3,bishop,65057,Black,1800
6,3,bishop,20510,Black,2000
6,3,bishop,4488,Black,2200
6,3,bishop,362,Black,2400
6,3,bishop,21,Black,2600
6,3,bishop,33,White,800
6,3,bishop,541,White,1000
6,3,bishop,2729,White,1200
6,3,bishop,5891,White,1400
6,3,bishop,6456,White,1600
6,3,bishop,3769,White,1800
6,3,bishop,1153,White,2000
6,3,bishop,357,White,2200
6,3,bishop,13,White,2400
6,3,bishop,1,White,2600
6,3,king,531,Black,800
6,3,king,9544,Black,1000
6,3,king,46128,Black,1200
6,3,king,93447,Black,1400
6,3,king,87241,Black,1600
6,3,king,43475,Black,1800
6,3,king,13814,Black,2000
6,3,king,2862,Black,2200
6,3,king,232,Black,2400
6,3,king,13,Black,2600
6,3,king,26,White,800
6,3,king,558,White,1000
6,3,king,2869,White,1200
6,3,king,6528,White,1400
6,3,king,6961,White,1600
6,3,king,3865,White,1800
6,3,king,1472,White,2000
6,3,king,295,White,2200
6,3,king,25,White,2400
6,3,king,4,White,2600
6,3,knight,417,Black,800
6,3,knight,9706,Black,1000
6,3,knight,68914,Black,1200
6,3,knight,207063,Black,1400
6,3,knight,269353,Black,1600
6,3,knight,162376,Black,1800
6,3,knight,53742,Black,2000
6,3,knight,11418,Black,2200
6,3,knight,1007,Black,2400
6,3,knight,77,Black,2600
6,3,knight,51,White,800
6,3,knight,1068,White,1000
6,3,knight,5717,White,1200
6,3,knight,13593,White,1400
6,3,knight,14420,White,1600
6,3,knight,7380,White,1800
6,3,knight,2005,White,2000
6,3,knight,447,White,2200
6,3,knight,38,White,2400
6,3,knight,4,White,2600
6,3,pawn,2901,Black,800
6,3,pawn,57409,Black,1000
6,3,pawn,303037,Black,1200
6,3,pawn,674499,Black,1400
6,3,pawn,673706,Black,1600
6,3,pawn,341573,Black,1800
6,3,pawn,102612,Black,2000
6,3,pawn,21512,Black,2200
6,3,pawn,1765,Black,2400
6,3,pawn,150,Black,2600
6,3,pawn,25,White,800
6,3,pawn,509,White,1000
6,3,pawn,2492,White,1200
6,3,pawn,5793,White,1400
6,3,pawn,6722,White,1600
6,3,pawn,3713,White,1800
6,3,pawn,1276,White,2000
6,3,pawn,289,White,2200
6,3,pawn,25,White,2400
6,3,pawn,4,White,2600
6,3,queen,332,Black,800
6,3,queen,6988,Black,1000
6,3,queen,41156,Black,1200
6,3,queen,104306,Black,1400
6,3,queen,115772,Black,1600
6,3,queen,59737,Black,1800
6,3,queen,18442,Black,2000
6,3,queen,4095,Black,2200
6,3,queen,366,Black,2400
6,3,queen,36,Black,2600
6,3,queen,83,White,800
6,3,queen,1714,White,1000
6,3,queen,9105,White,1200
6,3,queen,19024,White,1400
6,3,queen,18504,White,1600
6,3,queen,9676,White,1800
6,3,queen,2918,White,2000
6,3,queen,633,White,2200
6,3,queen,61,White,2400
6,3,queen,6,White,2600
6,3,rook,92,Black,800
6,3,rook,1908,Black,1000
6,3,rook,13454,Black,1200
6,3,rook,34562,Black,1400
6,3,rook,42314,Black,1600
6,3,rook,25057,Black,1800
6,3,rook,8929,Black,2000
6,3,rook,2042,Black,2200
6,3,rook,211,Black,2400
6,3,rook,27,Black,2600
6,3,rook,103,White,800
6,3,rook,2672,White,1000
6,3,rook,16856,White,1200
6,3,rook,41559,White,1400
6,3,rook,44216,White,1600
6,3,rook,24420,White,1800
6,3,rook,7969,White,2000
6,3,rook,1724,White,2200
6,3,rook,165,White,2400
6,3,rook,17,White,2600
6,4,bishop,493,Black,800
6,4,bishop,10781,Black,1000
6,4,bishop,75409,Black,1200
6,4,bishop,204950,Black,1400
6,4,bishop,226574,Black,1600
6,4,bishop,116690,Black,1800
6,4,bishop,35451,Black,2000
6,4,bishop,7673,Black,2200
6,4,bishop,618,Black,2400
6,4,bishop,37,Black,2600
6,4,bishop,32,White,800
6,4,bishop,789,White,1000
6,4,bishop,4292,White,1200
6,4,bishop,9765,White,1400
6,4,bishop,10431,White,1600
6,4,bishop,5768,White,1800
6,4,bishop,1819,White,2000
6,4,bishop,351,White,2200
6,4,bishop,30,White,2400
6,4,bishop,4,White,2600
6,4,king,586,Black,800
6,4,king,10813,Black,1000
6,4,king,52228,Black,1200
6,4,king,111974,Black,1400
6,4,king,114755,Black,1600
6,4,king,61823,Black,1800
6,4,king,20387,Black,2000
6,4,king,4539,Black,2200
6,4,king,403,Black,2400
6,4,king,26,Black,2600
6,4,king,23,White,800
6,4,king,588,White,1000
6,4,king,2917,White,1200
6,4,king,6607,White,1400
6,4,king,7137,White,1600
6,4,king,3960,White,1800
6,4,king,1422,White,2000
6,4,king,290,White,2200
6,4,king,17,White,2400
6,4,king,2,White,2600
6,4,knight,370,Black,800
6,4,knight,7811,Black,1000
6,4,knight,53480,Black,1200
6,4,knight,145189,Black,1400
6,4,knight,157249,Black,1600
6,4,knight,73368,Black,1800
6,4,knight,20389,Black,2000
6,4,knight,4464,Black,2200
6,4,knight,494,Black,2400
6,4,knight,53,Black,2600
6,4,knight,62,White,800
6,4,knight,1210,White,1000
6,4,knight,6976,White,1200
6,4,knight,15897,White,1400
6,4,knight,15330,White,1600
6,4,knight,7839,White,1800
6,4,knight,2325,White,2000
6,4,knight,458,White,2200
6,4,knight,31,White,2400
6,4,knight,4,White,2600
6,4,pawn,3042,Black,800
6,4,pawn,59696,Black,1000
6,4,pawn,311219,Black,1200
6,4,pawn,682698,Black,1400
6,4,pawn,669459,Black,1600
6,4,pawn,333006,Black,1800
6,4,pawn,99043,Black,2000
6,4,pawn,20715,Black,2200
6,4,pawn,1711,Black,2400
6,4,pawn,142,Black,2600
6,4,pawn,27,White,800
6,4,pawn,456,White,1000
6,4,pawn,2362,White,1200
6,4,pawn,5459,White,1400
6,4,pawn,5969,White,1600
6,4,pawn,3392,White,1800
6,4,pawn,1216,White,2000
6,4,pawn,232,White,2200
6,4,pawn,20,White,2400
6,4,queen,436,Black,800
6,4,queen,10311,Black,1000
6,4,queen,57583,Black,1200
6,4,queen,135327,Black,1400
6,4,queen,143645,Black,1600
6,4,queen,73972,Black,1800
6,4,queen,22412,Black,2000
6,4,queen,4881,Black,2200
6,4,queen,403,Black,2400
6,4,queen,32,Black,2600
6,4,queen,81,White,800
6,4,queen,1702,White,1000
6,4,queen,8452,White,1200
6,4,queen,17964,White,1400
6,4,queen,18156,White,1600
6,4,queen,9681,White,1800
6,4,queen,3015,White,2000
6,4,queen,661,White,2200
6,4,queen,67,White,2400
6,4,queen,4,White,2600
6,4,rook,88,Black,800
6,4,rook,1761,Black,1000
6,4,rook,12082,Black,1200
6,4,rook,33003,Black,1400
6,4,rook,40231,Black,1600
6,4,rook,23656,Black,1800
6,4,rook,8194,Black,2000
6,4,rook,1930,Black,2200
6,4,rook,182,Black,2400
6,4,rook,22,Black,2600
6,4,rook,91,White,800
6,4,rook,2551,White,1000
6,4,rook,15461,White,1200
6,4,rook,36792,White,1400
6,4,rook,38459,White,1600
6,4,rook,19981,White,1800
6,4,rook,6663,White,2000
6,4,rook,1408,White,2200
6,4,rook,118,White,2400
6,4,rook,11,White,2600
6,5,bishop,25,Black,800
6,5,bishop,520,Black,1000
6,5,bishop,3293,Black,1200
6,5,bishop,9689,Black,1400
6,5,bishop,12468,Black,1600
6,5,bishop,7885,Black,1800
6,5,bishop,2714,Black,2000
6,5,bishop,644,Black,2200
6,5,bishop,53,Black,2400
6,5,bishop,2,Black,2600
6,5,bishop,57,White,800
6,5,bishop,1369,White,1000
6,5,bishop,6720,White,1200
6,5,bishop,14275,White,1400
6,5,bishop,12872,White,1600
6,5,bishop,6125,White,1800
6,5,bishop,1893,White,2000
6,5,bishop,387,White,2200
6,5,bishop,30,White,2400
6,5,king,504,Black,800
6,5,king,9657,Black,1000
6,5,king,53699,Black,1200
6,5,king,126523,Black,1400
6,5,king,138145,Black,1600
6,5,king,75404,Black,1800
6,5,king,24265,Black,2000
6,5,king,5186,Black,2200
6,5,king,434,Black,2400
6,5,king,40,Black,2600
6,5,king,28,White,800
6,5,king,570,White,1000
6,5,king,3015,White,1200
6,5,king,6862,White,1400
6,5,king,7747,White,1600
6,5,king,4297,White,1800
6,5,king,1531,White,2000
6,5,king,340,White,2200
6,5,king,27,White,2400
6,5,king,3,White,2600
6,5,knight,37,Black,800
6,5,knight,734,Black,1000
6,5,knight,3867,Black,1200
6,5,knight,9927,Black,1400
6,5,knight,13239,Black,1600
6,5,knight,7427,Black,1800
6,5,knight,2212,Black,2000
6,5,knight,527,Black,2200
6,5,knight,48,Black,2400
6,5,knight,2,Black,2600
6,5,knight,149,White,800
6,5,knight,3190,White,1000
6,5,knight,12816,White,1200
6,5,knight,22320,White,1400
6,5,knight,18690,White,1600
6,5,knight,8864,White,1800
6,5,knight,2683,White,2000
6,5,knight,543,White,2200
6,5,knight,33,White,2400
6,5,knight,1,White,2600
6,5,pawn,1552,Black,800
6,5,pawn,30176,Black,1000
6,5,pawn,161434,Black,1200
6,5,pawn,377278,Black,1400
6,5,pawn,400745,Black,1600
6,5,pawn,209655,Black,1800
6,5,pawn,63689,Black,2000
6,5,pawn,13514,Black,2200
6,5,pawn,1069,Black,2400
6,5,pawn,96,Black,2600
6,5,pawn,26,White,800
6,5,pawn,530,White,1000
6,5,pawn,2460,White,1200
6,5,pawn,5136,White,1400
6,5,pawn,5355,White,1600
6,5,pawn,3084,White,1800
6,5,pawn,1179,White,2000
6,5,pawn,244,White,2200
6,5,pawn,26,White,2400
6,5,queen,65,Black,800
6,5,queen,1183,Black,1000
6,5,queen,8115,Black,1200
6,5,queen,23029,Black,1400
6,5,queen,29714,Black,1600
6,5,queen,16819,Black,1800
6,5,queen,5458,Black,2000
6,5,queen,1296,Black,2200
6,5,queen,90,Black,2400
6,5,queen,20,Black,2600
6,5,queen,173,White,800
6,5,queen,3018,White,1000
6,5,queen,13879,White,1200
6,5,queen,27147,White,1400
6,5,queen,24222,White,1600
6,5,queen,11548,White,1800
6,5,queen,3637,White,2000
6,5,queen,763,White,2200
6,5,queen,34,White,2400
6,5,queen,4,White,2600
6,5,rook,87,Black,800
6,5,rook,1822,Black,1000
6,5,rook,12292,Black,1200
6,5,rook,33800,Black,1400
6,5,rook,40132,Black,1600
6,5,rook,22045,Black,1800
6,5,rook,6989,Black,2000
6,5,rook,1595,Black,2200
6,5,rook,131,Black,2400
6,5,rook,17,Black,2600
6,5,rook,93,White,800
6,5,rook,2025,White,1000
6,5,rook,12744,White,1200
6,5,rook,31299,White,1400
6,5,rook,32863,White,1600
6,5,rook,16791,White,1800
6,5,rook,5642,White,2000
6,5,rook,1197,White,2200
6,5,rook,87,White,2400
6,5,rook,6,White,2600
6,6,bishop,235,Black,800
6,6,bishop,6249,Black,1000
6,6,bishop,39952,Black,1200
6,6,bishop,106397,Black,1400
6,6,bishop,126121,Black,1600
6,6,bishop,78436,Black,1800
6,6,bishop,27184,Black,2000
6,6,bishop,6453,Black,2200
6,6,bishop,638,Black,2400
6,6,bishop,87,Black,2600
6,6,bishop,50,White,800
6,6,bishop,974,White,1000
6,6,bishop,5080,White,1200
6,6,bishop,10700,White,1400
6,6,bishop,9542,White,1600
6,6,bishop,4527,White,1800
6,6,bishop,1291,White,2000
6,6,bishop,299,White,2200
6,6,bishop,29,White,2400
6,6,bishop,2,White,2600
6,6,king,331,Black,800
6,6,king,6502,Black,1000
6,6,king,43004,Black,1200
6,6,king,114769,Black,1400
6,6,king,138243,Black,1600
6,6,king,82524,Black,1800
6,6,king,28196,Black,2000
6,6,king,6362,Black,2200
6,6,king,577,Black,2400
6,6,king,45,Black,2600
6,6,king,43,White,800
6,6,king,560,White,1000
6,6,king,3202,White,1200
6,6,king,6994,White,1400
6,6,king,7796,White,1600
6,6,king,4428,White,1800
6,6,king,1545,White,2000
6,6,king,310,White,2200
6,6,king,28,White,2400
6,6,king,8,White,2600
6,6,knight,12,Black,800
6,6,knight,232,Black,1000
6,6,knight,1705,Black,1200
6,6,knight,5488,Black,1400
6,6,knight,7853,Black,1600
6,6,knight,4921,Black,1800
6,6,knight,1749,Black,2000
6,6,knight,429,Black,2200
6,6,knight,53,Black,2400
6,6,knight,3,Black,2600
6,6,knight,34,White,800
6,6,knight,562,White,1000
6,6,knight,2885,White,1200
6,6,knight,5943,White,1400
6,6,knight,5392,White,1600
6,6,knight,2677,White,1800
6,6,knight,784,White,2000
6,6,knight,168,White,2200
6,6,knight,14,White,2400
6,6,knight,3,White,2600
6,6,pawn,1713,Black,800
6,6,pawn,32996,Black,1000
6,6,pawn,175960,Black,1200
6,6,pawn,408006,Black,1400
6,6,pawn,431972,Black,1600
6,6,pawn,232674,Black,1800
6,6,pawn,73079,Black,2000
6,6,pawn,15772,Black,2200
6,6,pawn,1369,Black,2400
6,6,pawn,128,Black,2600
6,6,pawn,29,White,800
6,6,pawn,553,White,1000
6,6,pawn,2659,White,1200
6,6,pawn,6015,White,1400
6,6,pawn,6127,White,1600
6,6,pawn,3508,White,1800
6,6,pawn,1286,White,2000
6,6,pawn,271,White,2200
6,6,pawn,21,White,2400
6,6,queen,40,Black,800
6,6,queen,732,Black,1000
6,6,queen,4982,Black,1200
6,6,queen,14242,Black,1400
6,6,queen,16433,Black,1600
6,6,queen,8998,Black,1800
6,6,queen,2828,Black,2000
6,6,queen,622,Black,2200
6,6,queen,56,Black,2400
6,6,queen,4,Black,2600
6,6,queen,159,White,800
6,6,queen,2823,White,1000
6,6,queen,11405,White,1200
6,6,queen,19144,White,1400
6,6,queen,14976,White,1600
6,6,queen,7158,White,1800
6,6,queen,2177,White,2000
6,6,queen,479,White,2200
6,6,queen,32,White,2400
6,6,queen,3,White,2600
6,6,rook,50,Black,800
6,6,rook,867,Black,1000
6,6,rook,5812,Black,1200
6,6,rook,15271,Black,1400
6,6,rook,16148,Black,1600
6,6,rook,8614,Black,1800
6,6,rook,2817,Black,2000
6,6,rook,652,Black,2200
6,6,rook,54,Black,2400
6,6,rook,7,Black,2600
6,6,rook,74,White,800
6,6,rook,1710,White,1000
6,6,rook,10664,White,1200
6,6,rook,24539,White,1400
